Id,ItemId,Amount,InvoiceId
397,723,78,{050281c1-6880-4926-b868-f5bc3b4cabfa}
398,157,86,{979e45fc-96d3-4a6d-9604-cf71e51a76a6}
399,346,42,{3081a70d-4488-4150-969f-e14ba7ef420a}
400,328,83,{8debdb6b-aff8-4772-b0d6-2bc574ea331f}
401,490,62,{5726a6d7-b12b-415e-ad0a-9a6555961bdc}
402,398,93,{33eec329-5e56-4376-af75-5d6cc1c3b010}
403,965,25,{4a560e8d-4181-4c76-b8b2-c162e4d5a4ae}
404,271,47,{f5872419-9c23-4f83-857c-5a13031b8525}
405,900,33,{da988b97-0952-422c-8144-8bd3e4e965fc}
406,197,30,{8cb3b1bc-54f7-4e63-ad8b-4e450bfc318f}
407,54,99,{d96fcf0d-3031-447b-91e8-d8079288659b}
408,153,32,{0f6a8a65-e2a0-4869-a60e-d709a642d857}
409,937,1,{2960a9fe-6cec-4dce-afe3-4b482d8399cb}
410,735,69,{0802d4f0-7539-448d-8588-fae0dccc9e08}
411,8,82,{b3146b1e-1acc-4530-a6d2-a1d55e56ab25}
412,41,54,{68fa82c4-78b0-4252-a255-c01f7bc399fe}
413,629,77,{e20e3d38-1534-45a2-bf20-fc331235b894}
414,627,10,{5c477579-1554-4be3-a713-4ff8a138442d}
415,595,59,{84bbecc1-96f1-4dc8-b07e-2f8e19a805f7}
416,33,53,{6d4714a5-a507-441f-a272-1427d7db8d20}
417,435,23,{5a6376a3-b878-4c8b-aaa5-e7c2ff43bb6a}
418,701,30,{9eaf87df-d35e-409a-9e9b-dbe23b87273d}
419,364,69,{fd00840b-ba43-45aa-9dfc-e705baa91a19}
420,718,46,{36fed3f3-5037-49d9-a849-2b65c9fae677}
421,910,71,{8c29037c-5523-465b-a845-c09f08f2d271}
422,157,72,{c360b23b-a38a-450c-b472-c10ff5a738b8}
423,795,75,{35b5e183-13f4-4e93-8bf1-21ba8d311271}
424,200,95,{5604b5f2-208b-4ab3-874b-05dc0ec40dff}
425,892,98,{21f1871e-76e4-4ae7-bde8-d1a3e8883aaf}
426,609,17,{29bf88d0-dc1c-4868-9c6a-c9373bcf2a9a}
427,425,57,{f6396f70-a42f-4bbc-b831-97f0acc450e1}
428,860,50,{af1deeff-447a-450c-bbaf-161c224f0f75}
429,593,41,{27beb555-c8a6-4aca-b01a-461b868d52e3}
430,543,70,{be358d63-6ae9-45b4-8219-a47b3cad3b0f}
431,306,53,{35241f72-f6e0-4715-9b4e-580a7dc311c7}
432,292,35,{9eb82bbc-61e4-4cc2-a7d7-67873155ea2d}
433,399,96,{70710ec8-49b7-4428-be99-1607e2db7d75}
434,700,96,{054ffc7c-f8e9-4295-bb9b-bb38a3ba3b85}
435,182,2,{cb4f6761-40db-470d-95f8-2e1bb4d767e4}
436,888,10,{5f9892ef-fab4-4843-940e-bc1cb73a0576}
437,822,70,{b3b967ad-8dda-4425-ada3-2b7e31fc1e36}
438,488,30,{76906056-b1d8-49c1-a3a1-85cb8842e5fa}
439,316,22,{9eb67767-f69e-4b06-ab45-7e221d10ba32}
440,823,3,{4bb0195c-acd3-4c37-913f-01cc60657be3}
441,434,36,{8c1a704f-e106-4d8a-a5e5-a38c75fcb2f1}
442,101,29,{acf9fd52-75f3-4468-95b9-e49a2b455867}
443,211,28,{0542afd8-d532-495d-9245-799aef8da588}
444,960,28,{b927dc09-9d73-42b8-8034-807ccbc649c5}
445,918,77,{9bd1d4cb-a029-4ce8-bbe3-c92ed7e48f91}
446,47,50,{8dec20d3-74bf-4104-97bb-e4bd11448184}
447,944,94,{b5139f8a-903f-4faa-864a-684cffecdc2f}
448,745,57,{4a901ceb-1336-4c22-9fb9-c2a2e0700702}
449,623,30,{d417846c-f386-4566-bf6e-40e4883fc624}
450,39,66,{9ec13a89-8526-4a98-8686-c7bf1eaddf1f}
451,835,41,{134b7342-eed8-4571-b788-af2230f461bd}
452,659,16,{b5277313-b5b2-493c-b9f2-4c05161f5fec}
453,758,92,{b9f00a4e-223f-441c-9451-debe2b09e678}
454,524,10,{65d50373-4934-4719-b50c-ae5fd610d071}
455,756,24,{e75e6f64-070c-4f6a-af70-c0beee682741}
456,104,41,{b24528df-8df1-416a-a4f7-71831ad4030e}
457,200,16,{ca654f98-eb0f-49b5-88c6-d4eb60f59269}
458,397,95,{08d970df-1878-48dc-b731-69600ffd41f3}
459,422,4,{09c7b1f0-1adf-4d1a-9f70-07a5d00238c3}
460,631,76,{bd8189d4-4013-4ad5-a389-591d1fb23ea5}
461,118,99,{084bc61a-de84-4e53-a720-d9dabdaba58b}
462,162,16,{bc685d29-432c-457f-808a-5887240635fd}
463,994,85,{ae972bf8-dfcc-485f-ab42-b0461554c8fd}
464,765,71,{bc685d29-432c-457f-808a-5887240635fd}
465,125,68,{893481cd-7add-4058-be80-e8d7bf7654bd}
466,72,94,{14d93bf2-be93-4549-9ddc-eef7fc9a2ea2}
467,411,79,{2c73a526-a853-4722-bf29-457bde058d25}
468,369,79,{2c6ec20d-dae3-4b0e-b859-172ad8afd065}
469,767,35,{c25c2360-b57a-4d5c-8115-ff3163bbc389}
470,463,35,{3f1db9df-79de-48aa-a736-b82fd5d79828}
471,41,44,{2e2acb68-04d0-4bb8-bd8c-a9129d7cbf5c}
472,19,71,{d9e81ce0-51a4-4b96-a868-ed0031a32e92}
473,701,87,{0ec19576-a21c-4fb3-86b3-e40a2936c5f0}
474,755,38,{052c746a-34fd-4e3f-b2c4-12eb6db75207}
475,546,84,{bc681347-3ada-44c7-a669-523cc0f12d19}
476,174,87,{68fa82c4-78b0-4252-a255-c01f7bc399fe}
477,873,70,{4428a2c5-b5b6-45c0-b832-099fc319df2a}
478,648,64,{b5fa30da-94fd-45a0-86e1-24e056475b05}
479,726,9,{05317c37-4054-411c-aa37-f328d8bb878a}
480,390,38,{283ca6b2-311e-4c74-83e6-b7ffcf2e645e}
481,840,19,{1d6f718d-17f8-46b2-a108-057957fde538}
482,498,7,{35b5e183-13f4-4e93-8bf1-21ba8d311271}
483,357,43,{ce7e5151-0c5f-404a-9f9c-19082bfb67bf}
484,581,34,{8f412c8b-fc87-4bff-bb0d-897dff83f21b}
485,136,100,{65f3ac5b-3234-4cd4-ac61-11ffa685424d}
486,869,2,{de46a861-1522-4c84-a068-fe4b10c5c8df}
487,537,44,{e42b51c4-c0a0-47a0-954c-9d4ec9af6c4f}
488,380,79,{c1926339-a6ca-4b46-8562-bc04a02f053c}
489,276,65,{8555bd7f-544e-48a5-92c6-82730c9247c8}
490,742,68,{ced29c21-0f84-47ee-88b9-a6fe46baab39}
491,779,62,{77d53584-115f-477b-b25c-c7a860aca424}
492,245,30,{1c2e0cb1-a93f-4d76-a1af-e6fbc0987cb6}
493,634,93,{511220ba-cd0d-4184-a11c-5eb1d1f2d6a2}
494,753,40,{34d70e41-dbe1-4260-8c5c-885665071f61}
495,682,57,{d04a713b-ae9d-4b79-abc7-1be8e4c9e6a5}
496,747,40,{8a2103b2-a4e6-420d-a0d5-a70d1b0113e0}
497,460,81,{756bc3fe-360d-4405-9cfc-9ed084428c6b}
498,97,94,{b7d762fa-4136-49a8-91f8-f50dc3e8fd45}
499,106,72,{9bd1d4cb-a029-4ce8-bbe3-c92ed7e48f91}
500,323,46,{9273a98d-192f-4725-a08b-21bd84e9c55a}
501,240,30,{b96d68cb-9f8a-44da-bbaf-1718fd129ee7}
502,188,73,{ac9604c4-c802-48d5-b2b7-fae4e4b9eaa6}
503,91,36,{d430a71c-08cc-4005-991c-cb89b767e1c4}
504,192,49,{af1deeff-447a-450c-bbaf-161c224f0f75}
505,728,44,{4ef0db4f-cdab-4f2b-8452-35ea731d0d7a}
506,324,67,{e2bf4aa7-7013-430d-afa9-35bd248cf679}
507,797,72,{be358d63-6ae9-45b4-8219-a47b3cad3b0f}
508,824,83,{a972350f-0783-4b06-8262-a53db21c0608}
509,687,93,{83000346-cbf8-44ac-bc65-ade0eb3c34dc}
510,829,19,{8c330f21-a931-49af-af61-33cbb7065404}
511,830,78,{174d913a-5593-4c20-9695-0a72ac8b5326}
512,452,7,{3730029a-65ae-4a12-a8ec-cf8b9bac0e39}
513,383,12,{303a396a-d99e-4933-8417-375b864f04f7}
514,109,36,{d23ff2a0-2041-466d-9ee6-8d9f4d565c2b}
515,138,93,{d7ca233f-be5a-490e-8482-e60c38cec852}
516,635,26,{f3dd66cc-1183-4101-a025-899d78728022}
517,791,63,{3578f78d-205a-475b-a99d-c4ad3f0429ce}
518,602,71,{33490663-5772-4f15-a3cb-05704a460df8}
519,938,28,{f7bcf83f-0159-4322-b278-fcd986de1b40}
520,381,97,{c5f93994-1b27-4eb2-93b4-72bdb4dcb58e}
521,383,53,{0ce4a9c5-621a-4116-be23-c7dc8cbebd8c}
522,763,30,{a1f9c5d0-6c3b-4ef1-80b5-3b0ca12ddcc4}
523,959,43,{5399e431-677a-42c2-bb8a-89c1d4c672aa}
524,298,25,{247b625a-08bc-47f7-8d78-975743e31f8b}
525,269,82,{eb42bd88-69dc-42dc-9b62-cb2f81135d56}
526,71,34,{af1deeff-447a-450c-bbaf-161c224f0f75}
527,922,55,{6429442f-0568-4443-8e47-f359a4d7a5b9}
528,752,82,{a0d09d2c-3783-4a45-9e91-c0c623f7d603}
529,396,4,{1f439192-1995-4f1b-affa-b96d825878cf}
530,650,48,{42c418e8-aa1b-46e0-944c-0d09a9f4fd63}
531,678,16,{de54c2db-4af7-439e-a9a0-3cf3826a0a5e}
532,303,11,{91165d3f-78c7-4e5c-9ebe-ac5ff22f5ed2}
533,5,75,{48bf5327-43a0-4f69-94d1-24eb80eacc81}
534,195,91,{6429442f-0568-4443-8e47-f359a4d7a5b9}
535,757,98,{9562f0c5-0425-4a7a-98d0-aeb70cb5eef9}
536,674,47,{1e3aebb8-57f5-440c-94c4-1152e55bed03}
537,246,26,{ccedc934-6ee0-4e38-a9ab-f137583b6a93}
538,946,66,{8f412c8b-fc87-4bff-bb0d-897dff83f21b}
539,405,30,{b5aca72a-a22d-414c-ac32-c2497adfba4d}
540,936,95,{b3aa6666-1b4a-4057-96fa-8b807b0d3541}
541,497,63,{d0b703de-e282-4522-a3c1-c95d8b499371}
542,444,49,{be51b651-5c8a-4691-9dfe-4324757d03a2}
543,912,6,{e9980066-1596-4eaa-874f-c698b34b3b8d}
544,860,44,{59801089-4644-4658-a724-a519b4a9e9b2}
545,487,45,{c0f80672-be5b-411b-a485-7d3615cf57ec}
546,810,42,{ca6cac67-3be0-4aa6-8016-b5034328cbe5}
547,988,83,{8c29037c-5523-465b-a845-c09f08f2d271}
548,297,95,{8c868881-708f-414a-ab95-91180f2ed026}
549,728,22,{9eb67767-f69e-4b06-ab45-7e221d10ba32}
550,976,51,{33a2825f-c2a3-43fd-9f65-94f93087e029}
551,501,97,{45567959-c481-4ec6-88f5-42db593e0c32}
552,112,44,{3b7a6b09-5194-4695-98e6-3071674f60f2}
553,236,90,{96b95069-381c-4a87-a4e3-ed61177deee9}
554,860,88,{7b238ab2-11b3-4c00-bcdd-24995127e661}
555,587,62,{ff3ddb44-44a2-4242-aaa2-425a6923f31d}
556,142,33,{b5139f8a-903f-4faa-864a-684cffecdc2f}
557,876,55,{a1ca3982-9cea-4084-9c4b-f46edcb2d4c6}
558,702,78,{b64325a1-ad25-42db-9840-e08dc287df5e}
559,914,65,{9021f8b2-a792-4da1-8056-1edce2484b38}
560,882,80,{8daf461a-3661-455d-9d22-48d44a370eb8}
561,241,62,{a04d4192-88be-4742-bef6-31c0e7802090}
562,39,61,{d8079f44-3039-4109-a71e-8fa47a699f7d}
563,522,25,{d4b9c37b-928d-4afa-8f95-07cf0f2ee1cc}
564,264,55,{96e24e05-5e9e-475c-86d0-da13a7842c87}
565,297,42,{756bc3fe-360d-4405-9cfc-9ed084428c6b}
566,897,33,{9c48669d-61d7-4f4f-8e66-164aee164e0b}
567,753,70,{65a4d475-198f-40ab-a78e-00539edd4c2e}
568,627,21,{1f439192-1995-4f1b-affa-b96d825878cf}
569,768,75,{f10d2c66-d28a-4292-a526-cf9de4ab6ef4}
570,498,45,{e63669dc-1df7-4647-a9d1-a5fd70080e27}
571,270,10,{62126470-4d90-4106-8b3c-6b8788bdaabe}
572,617,85,{893481cd-7add-4058-be80-e8d7bf7654bd}
573,833,43,{1c8eaabb-7493-4d21-a05d-75806a92a350}
574,153,41,{f38eb78e-f661-42bc-ba47-304700420d65}
575,189,20,{4ef0db4f-cdab-4f2b-8452-35ea731d0d7a}
576,197,1,{989251ae-47a5-4a26-8c60-74b57ba5b61c}
577,863,54,{bbf866d8-058b-48b3-b5b4-893bfc6caa9a}
578,481,37,{11b32f80-4176-4680-900f-32a37c65a6ca}
579,129,76,{0099362c-c1e6-49e3-9bc7-405cc696d456}
580,659,93,{33e17549-b2be-4255-967f-7ec8701eda61}
581,998,75,{d17dadbb-da27-4412-983d-cbcd8253ab9d}
582,688,100,{4428a2c5-b5b6-45c0-b832-099fc319df2a}
583,154,29,{35241f72-f6e0-4715-9b4e-580a7dc311c7}
584,979,44,{f071183d-d939-4609-b15a-ae97a8452a4c}
585,655,92,{31fec8dc-6de2-4f8d-bc94-8ea44c74b4e5}
586,929,23,{ee37d338-70a5-40cd-884c-9a3a3f312e9e}
587,21,19,{b3146b1e-1acc-4530-a6d2-a1d55e56ab25}
588,932,61,{af9e0b28-f39c-4167-b709-cc259374acef}
589,326,88,{f37b7936-d71e-4d3e-8584-380ce6e39318}
590,503,4,{ca654f98-eb0f-49b5-88c6-d4eb60f59269}
591,433,67,{5c12d940-64c1-45f4-9d82-cbb0a2c2b242}
592,346,7,{f42b6ffa-b4db-4041-9335-86e767abad3b}
593,186,89,{c5b5ea3b-a36d-4c1a-b335-59ebcdaba59b}
594,247,28,{6e150539-b751-4694-be1b-0dda17c60e6b}
595,769,49,{2960a9fe-6cec-4dce-afe3-4b482d8399cb}
596,182,29,{84132b83-261c-4298-ab97-8e1bbc28d8e9}
597,470,93,{e3ba94bc-fed3-4299-8c38-89d027bfc68d}
598,232,12,{192d3f15-ad40-4966-b236-03bb778e8424}
599,918,54,{45567959-c481-4ec6-88f5-42db593e0c32}
600,45,79,{2570f73c-cdfb-42d8-a86b-16b880cbb347}
601,208,49,{72cf684b-bdc7-4877-877f-2effad480823}
602,387,10,{f9135159-7624-4726-818a-139bdc5c86e0}
603,490,100,{95d154c3-eae3-4157-b5d4-bd6b81bf604a}
604,841,29,{5eb21284-d7a2-4edd-af42-394c001a5432}
605,920,53,{b5aca72a-a22d-414c-ac32-c2497adfba4d}
606,556,46,{21f1871e-76e4-4ae7-bde8-d1a3e8883aaf}
607,536,36,{549bea8e-1660-43e9-9140-7673429eb6e9}
608,508,66,{6c1b49c6-b05b-49ae-b6e2-5327ee867e14}
609,850,6,{e909a0c9-321d-4ac4-95bc-894164b45655}
610,513,90,{d865eaff-2e51-4b96-943e-c4822fe5cdce}
611,620,36,{354cc318-0866-4ee2-ac8a-4d77ffdf4363}
612,345,40,{cd243d94-fbc1-4b26-b81e-24e1136846d8}
613,458,53,{c8b13bf3-97ac-4ab4-ada4-2fe9782fd399}
614,611,23,{f5872419-9c23-4f83-857c-5a13031b8525}
615,900,58,{62c1d9a7-e37b-4966-951c-54bfd71f91c4}
616,164,83,{b64325a1-ad25-42db-9840-e08dc287df5e}
617,938,91,{5b6db35c-4700-4c05-ba3e-d9aef84d0d66}
618,412,49,{b210a5f4-017e-482c-8f23-04990314deef}
619,667,23,{7eebe3e6-ee47-4eb3-b680-63e5c84d72ae}
620,361,31,{b370d594-d5d8-4594-850a-240b8b5cf60f}
621,785,80,{c1feabe8-dc58-4658-b00d-8f794472ba48}
622,222,90,{65ef560a-3837-41fd-b3e8-7c0a63b1db53}
623,72,13,{7eebe3e6-ee47-4eb3-b680-63e5c84d72ae}
624,828,97,{27beb555-c8a6-4aca-b01a-461b868d52e3}
625,240,72,{4a87e033-4bc5-4a4c-b931-3d03fd989816}
626,428,27,{52d6f386-b501-40a9-8a08-c8601c93cbd5}
627,265,80,{cf2778a0-8c43-4da8-b042-718406d807cc}
628,416,69,{b5b2c0a5-09ed-42d6-bc31-b3996b2f8576}
629,327,37,{c1b008f2-b7b9-4fe8-8d7f-18c5e2fa72d6}
630,760,20,{cd184b67-10a2-4c1c-a481-c8661ab0d9ae}
631,579,41,{bd892a3d-ce64-4f00-ab83-4ad93d3ed681}
632,617,79,{7a1ef13d-88dc-4f73-ae92-d2a1d55ada2d}
633,291,64,{8ec2d548-ab47-42ee-95f1-00eb2eb4796a}
634,852,72,{cde708ba-e30f-457a-a28b-9e86880b0954}
635,776,35,{1e3aebb8-57f5-440c-94c4-1152e55bed03}
636,450,78,{13ccb386-f31f-42c5-b409-827435857a43}
637,544,72,{5b2fd177-d3d3-4cb4-ac00-de1f483b9115}
638,655,16,{8ec2d548-ab47-42ee-95f1-00eb2eb4796a}
639,605,97,{2f8a1a06-b9a2-4e15-b2e0-7ae178994303}
640,359,4,{33038466-0497-41fb-8c12-f54458319fc2}
641,630,45,{d96fcf0d-3031-447b-91e8-d8079288659b}
642,363,51,{f42b6ffa-b4db-4041-9335-86e767abad3b}
643,14,43,{07cddbbe-ab83-4caa-af66-432418cc9b0a}
644,70,49,{35241f72-f6e0-4715-9b4e-580a7dc311c7}
645,276,55,{dfd73b0d-5219-46d8-a8e3-a1d4e6ff601e}
646,564,18,{49afc7c7-1321-4d02-bbb8-089db31b4af1}
647,780,58,{6b103502-45d4-4553-9b3c-a0a3b53adbe7}
648,294,1,{c908551e-26f2-431b-b377-4a7b89306536}
649,820,50,{176e5329-d9a6-4046-93af-c9e122e05121}
650,689,62,{16e13356-c3d3-4ba7-adcf-8f9dd7608847}
651,591,78,{393134ca-8e52-482b-9f4c-a2858102519d}
652,128,60,{b4d17a2a-811b-42e9-93be-8c6c116c3f57}
653,622,61,{d4b9c37b-928d-4afa-8f95-07cf0f2ee1cc}
654,79,24,{04e9db38-32b7-491f-a4e0-655382929c5b}
655,18,40,{3051eb7d-0ba6-45ed-bb81-a72f19dfaa17}
656,609,54,{d2f6986b-bffd-45b8-abad-ad32833ab42c}
657,5,26,{8325bad2-7ba4-436e-aa86-ae7ef39a1571}
658,730,44,{36e04341-2829-4be8-a551-a802aeb67528}
659,12,46,{ea9c3d78-bc72-49c7-8439-06b6c02c158b}
660,51,54,{f42b6ffa-b4db-4041-9335-86e767abad3b}
661,46,14,{9ebde4c7-1671-400d-b0c5-703632ab47d2}
662,383,3,{f82f8067-b21f-4e54-860e-d4196dab0fda}
663,421,100,{87afe3a0-3082-4bca-b580-5a04f44b87c7}
664,595,15,{33db3cb4-d712-444c-be72-e8b3e104b25a}
665,213,31,{57286306-1649-48d7-86d0-cd3813db1559}
666,932,70,{405330f5-47bb-40be-891a-4ddacdf471c3}
667,519,92,{75e2191b-9641-4c02-add4-b44037f50803}
668,91,33,{8325bad2-7ba4-436e-aa86-ae7ef39a1571}
669,605,6,{b4d3296e-2455-400e-b421-d11bc2a44def}
670,151,100,{89ad595b-116b-44e3-abe9-e8420566c350}
671,537,56,{459986ba-33f0-408b-9ba1-0015b4722b1f}
672,683,62,{3eebbb82-d3a1-43ce-90e7-d03a4802bac7}
673,262,69,{6442b633-f63f-4b04-a870-2a77397c0d80}
674,360,67,{d56a1c14-384d-447b-a900-62a4c072a8a2}
675,181,45,{c1926339-a6ca-4b46-8562-bc04a02f053c}
676,9,15,{52c3c2b9-930c-46e9-ab2a-408610d213cf}
677,933,22,{256d1dca-5e44-47b6-ba74-57f0769a327d}
678,131,8,{d0b703de-e282-4522-a3c1-c95d8b499371}
679,524,31,{cc50edec-bc54-415c-b9bd-d6f2979665fa}
680,102,74,{e1076105-fcb4-4ded-ac83-878d8b15ab61}
681,984,43,{3081a70d-4488-4150-969f-e14ba7ef420a}
682,772,65,{365c0fc5-4b4f-4cdf-b5f6-3f82af377bb5}
683,718,9,{ef5a85ff-d51b-4a88-8274-9ed373ac0e3e}
684,152,49,{91e3c656-ce43-457e-bbc9-83b6854e13de}
685,762,32,{33eec329-5e56-4376-af75-5d6cc1c3b010}
686,793,76,{34c6dac1-0648-4d05-a39b-c36923374556}
687,680,87,{b96d68cb-9f8a-44da-bbaf-1718fd129ee7}
688,807,52,{c64b5d20-8aee-4ace-ae16-fab8386a6c02}
689,351,74,{9b9f4519-0d40-469f-9abe-a0ac19c7f005}
690,133,91,{121bc627-0c9a-4a8b-8793-707597c2bc80}
691,60,98,{35b5e183-13f4-4e93-8bf1-21ba8d311271}
692,231,5,{b4d3296e-2455-400e-b421-d11bc2a44def}
693,264,39,{7d62c1cd-ad05-4e3c-b607-983af1428a23}
694,470,96,{5a6376a3-b878-4c8b-aaa5-e7c2ff43bb6a}
695,582,95,{615facec-9d04-41b7-9f40-dee0fa40a865}
696,516,35,{e2d74ba1-c2ba-472c-a380-eb3e711845c1}
697,2,57,{f7bcf83f-0159-4322-b278-fcd986de1b40}
698,55,78,{fe0e39a3-a239-469f-93a1-06ea03f2327c}
699,606,60,{33dc8184-9b0a-4ac6-b88f-b60333276309}
700,544,60,{549bea8e-1660-43e9-9140-7673429eb6e9}
701,268,36,{d9e81ce0-51a4-4b96-a868-ed0031a32e92}
702,410,26,{9eb67767-f69e-4b06-ab45-7e221d10ba32}
703,833,77,{934ff96e-b292-46b0-a667-8da1ea99f0a8}
704,363,30,{3633e5c7-88d9-4aab-a955-4e8d49758bab}
705,25,45,{037d9f72-b4b2-49b5-8a6d-1397fa97a02b}
706,465,96,{614acfd3-c2b5-48b4-ab1e-047ec11ccb5c}
707,612,50,{6b17f9fc-91ca-45e9-999e-1c39e48ee10f}
708,931,30,{0b7aed35-a84d-4b93-8ecc-dffd6d077e0c}
709,375,87,{f37b7936-d71e-4d3e-8584-380ce6e39318}
710,480,91,{3c29ccd0-127f-4dbb-8cdd-c238577a23bb}
711,163,50,{da2e0bae-00f4-4735-a92f-b65c9b3eaaca}
712,764,65,{6b103502-45d4-4553-9b3c-a0a3b53adbe7}
713,129,58,{46b934ec-6d16-48f6-948a-f49cbb1877ce}
714,770,82,{cb75b8ea-f819-4a0f-ad16-0a112f38637f}
715,534,33,{3c69698b-46c6-435f-8a16-f82552092223}
716,455,50,{47238537-7006-41f3-ac3d-060b922c50a5}
717,22,36,{62126470-4d90-4106-8b3c-6b8788bdaabe}
718,747,94,{8cb7606f-0727-4e0d-bff1-ed4aaef2be6d}
719,859,29,{4733a037-2561-4cc3-8c5f-601fe21c61a8}
720,389,40,{92aea84e-df22-40a9-990a-2cd6dc733ab5}
721,538,30,{6a3b6740-79dd-4a3b-a0a1-89f3dde0b139}
722,914,48,{64fe2675-227b-4e3c-909e-d12c6a736686}
723,768,3,{d3064675-fa1e-460f-895f-4dbd51d31ad8}
724,223,30,{1c5e8203-1e60-49fb-8d74-c320902e63ec}
725,66,59,{72a9ccde-d258-414f-b050-6aaeb876a057}
726,731,78,{6d97805d-f60b-4d1d-97cb-c57a52fe9679}
727,621,84,{49afc7c7-1321-4d02-bbb8-089db31b4af1}
728,808,8,{3f10d307-2466-4290-bdc0-7236cd8a4d8e}
729,623,28,{7205a65d-49c7-4a5c-a392-4988a30283a1}
730,556,61,{3051eb7d-0ba6-45ed-bb81-a72f19dfaa17}
731,976,40,{57a947bb-b04e-4c5c-934e-76e3079a8407}
732,174,88,{cb14f488-b851-4fa4-b8fb-eac21ac43740}
733,519,50,{d96fcf0d-3031-447b-91e8-d8079288659b}
734,518,5,{3b7a6b09-5194-4695-98e6-3071674f60f2}
735,450,85,{8b638f1c-385e-4a26-a612-e80f99a7dbb9}
736,252,90,{c25c2360-b57a-4d5c-8115-ff3163bbc389}
737,562,26,{111e4218-d3e1-4c50-9347-eb3c5c98a5f8}
738,9,81,{da3a8537-d00f-4a98-bca6-148cf728c1a1}
739,964,17,{3578f78d-205a-475b-a99d-c4ad3f0429ce}
740,41,99,{a92fa2d2-cea6-46b9-bde2-f822c4c26469}
741,181,48,{f0c611eb-9b88-44d8-927b-fe42d5a57f5c}
742,23,40,{303a396a-d99e-4933-8417-375b864f04f7}
743,415,78,{364b7851-bb56-4c0d-85fb-44c40aecad61}
744,906,28,{08d970df-1878-48dc-b731-69600ffd41f3}
745,654,31,{9fad8ad5-11d7-41b9-bee7-088318442a74}
746,944,18,{49ce0e51-32de-4815-a070-5e06ace87e26}
747,842,42,{6c3a0af5-2e19-43eb-a7d6-38488fbb6505}
748,118,2,{827c2af0-f3a3-4433-bc32-c38fae5490ed}
749,765,27,{cc50edec-bc54-415c-b9bd-d6f2979665fa}
750,594,100,{c52b060f-c113-4ded-a653-78feae201eec}
751,138,23,{25c438a4-d85e-4765-a2c2-09f49e423ee6}
752,721,100,{8daf461a-3661-455d-9d22-48d44a370eb8}
753,144,12,{684ddb66-b81f-43b6-9ddc-187cf9c31258}
754,889,22,{d41ed361-9109-4e2b-ae48-e7ea539a70ef}
755,893,67,{6fd5d39b-1930-4ee9-8b2b-b41ab661d4b1}
756,97,18,{cd69f02b-62fd-4c3d-aa02-1e10945a83eb}
757,745,96,{5a6376a3-b878-4c8b-aaa5-e7c2ff43bb6a}
758,624,71,{de46a861-1522-4c84-a068-fe4b10c5c8df}
759,35,97,{f9df0cda-5eda-4007-b39b-7defd6afc6d7}
760,494,21,{d60a0fb7-eff7-4a19-a8f3-989ed38b82df}
761,398,3,{b24528df-8df1-416a-a4f7-71831ad4030e}
762,93,47,{11060261-770c-4db2-9868-f4a6add4bedb}
763,220,64,{e9a485a4-4ad2-4c9f-bb86-6786a1432a46}
764,516,60,{a2cfe137-d908-4d6c-8b78-291dc669e35c}
765,890,82,{7f899a6b-7cf6-4723-8e55-b8b85550f0b8}
766,495,11,{a0d09d2c-3783-4a45-9e91-c0c623f7d603}
767,346,61,{3126f877-96be-4888-b47a-02f27450e8c5}
768,583,85,{f40394c2-a060-4812-a0a8-de649fbf2ca5}
769,615,42,{5dc1c144-1b6b-47d5-9570-864e6fed2217}
770,524,46,{5b06b6f5-a6bc-4ab8-8a17-a050c2bd1ba8}
771,525,7,{6d4714a5-a507-441f-a272-1427d7db8d20}
772,152,42,{914e1ef7-1494-432f-bf75-b888d34cb315}
773,323,8,{4513b428-ee6f-488d-9ab7-b9c1f8c48400}
774,244,47,{96897399-7c45-4d5a-9909-06389c65a944}
775,182,61,{2c43e183-0f96-45c7-8f75-f56f70d2dd66}
776,469,91,{18e33ed4-4e64-48d4-a9b4-48fc01d18d55}
777,297,86,{e1276f80-ae68-4065-b2de-82a8a949b191}
778,650,71,{ed6e3c9f-8f8e-42b3-b582-f35f6bbd3359}
779,139,82,{33038466-0497-41fb-8c12-f54458319fc2}
780,830,20,{f39d278b-39ae-49b7-8b4f-e630cf7f8781}
781,378,87,{431da60e-2f6e-4141-9c8c-770551ff690b}
782,308,59,{a1f2585c-04d0-43b9-8431-bd40a0b7db36}
783,167,58,{b482a0ef-8e1c-4ac3-a837-67674ebbd9e5}
784,952,14,{d9c07b50-7fee-4495-b814-cde874b9946d}
785,363,19,{84e54e23-4d5c-42db-aaa5-b87951c422e8}
786,321,20,{44687fb6-55cc-4d92-ae24-e4eb7d9cdc0e}
787,617,41,{715192fa-4d76-4c60-aae1-50a2af4806a9}
788,209,94,{684ddb66-b81f-43b6-9ddc-187cf9c31258}
789,692,36,{099af05d-b30a-4535-ad97-f4bd59bb5e69}
790,526,21,{9bd1d4cb-a029-4ce8-bbe3-c92ed7e48f91}
791,933,41,{836dd892-5b1e-4806-9c48-a1181bdf54b0}
792,38,51,{c6926905-18ad-4cc9-9754-8f09cf02ee11}
793,686,9,{8305c0d2-2356-43f5-b28b-3a11d32ca150}
794,542,67,{1d6f718d-17f8-46b2-a108-057957fde538}
795,862,42,{dcc759bf-5b76-454b-94c0-13bc705a258a}
