Id,InvoiceNumber,CreationDate,DateSent,TotalPrice,PayedAmount,IsPayed,DatePayed,CustomerId
1990006e-0f91-4646-ba45-63bccf9eef01,135,2019-10-26 13:20:26,2019-09-03 13:51:54,4794.03,4794.03,1,2019-08-09 14:42:25,{7D6D0159-07C1-4354-869A-0EEB1D742BA5}
75a8ee11-a4a0-44c9-b7fd-4637a248e3ef,136,2010-11-10 02:55:50,2019-06-18 19:32:08,3125.25,2171.01,0,"",{931AEDD0-3F16-4C42-815F-9FC263735D09}
0fee46d0-d865-4a70-9330-b3618b957b1b,137,2015-06-14 14:34:13,2019-08-29 15:08:29,1235.83,1235.83,1,2019-03-17 14:32:49,{7177D73A-7E3E-4C7F-B789-119528AE99F3}
fe83eb55-80f3-4218-baee-97afba1b78b3,138,2017-10-13 12:02:00,2019-03-27 07:55:15,2683.47,422.8,0,"",{5255DF41-09B9-490A-9C38-30D668A43E9A}
f3a22d04-ee1a-44ba-8ae8-a02f21a6a292,139,2010-06-19 12:18:29,2019-10-03 07:36:42,3378.32,3378.32,1,2019-04-16 05:08:37,{8C1A704F-E106-4D8A-A5E5-A38C75FCB2F1}
75da4a1a-6194-4f99-b36d-850aa1678523,140,2018-11-26 08:56:04,2019-05-05 00:01:01,1573.84,1573.84,1,2019-12-27 13:24:43,{C7167318-CBE7-4CE5-A832-F30B678210AB}
964b96d2-5170-4f19-ac35-1b7b42935789,141,2013-01-23 04:21:58,2020-01-04 22:21:29,712.65,712.65,1,2019-12-14 08:35:41,{D39F018A-7D3A-4A48-84DA-F049CD36F2E2}
2c3bb15b-7770-4a9a-8ec5-746a525e016f,142,2018-05-15 20:07:06,2020-01-04 00:55:50,1676.21,1676.21,1,2019-08-16 08:14:06,{0D0528F9-60B0-4FBA-ABA9-9E5FD1743AC0}
790a9497-3819-4b90-98bd-a8e97e8364c3,143,2011-09-09 18:20:46,2019-09-06 17:14:44,3958.84,503.88,0,"",{7A41F817-FE4B-43B6-8135-A4DAA3081F1E}
9e46d42d-e316-4bba-b575-1f7d2612f340,144,2015-04-21 21:10:53,2020-02-27 07:22:48,2065.66,473.19,0,"",{C3096C18-CA4D-4804-9322-0DD416449C98}
1b53a12b-8ac3-457b-b8f6-6f06ed12e11b,145,2015-06-24 17:14:18,2019-03-28 23:30:36,197.84,197.84,1,2019-03-26 18:17:07,{121BC627-0C9A-4A8B-8793-707597C2BC80}
4abcd22a-4015-44f4-830a-b759b29d6458,146,2010-10-12 16:32:01,2019-03-15 10:53:30,4499.18,4499.18,1,2019-09-25 14:42:55,{56052F57-1DBF-4365-B749-78A6E239DA59}
3120c8e5-0cab-493e-898f-2ce4ec05f9d6,147,2014-04-12 21:51:05,2020-02-24 20:21:35,3518.77,3518.77,1,2020-02-28 05:25:36,{F9135159-7624-4726-818A-139BDC5C86E0}
e3c5535b-9cd2-45a9-83b4-c550afc01885,148,2020-01-16 11:21:13,2019-05-20 15:56:01,4233.94,3949.3,0,"",{DA988B97-0952-422C-8144-8BD3E4E965FC}
65c9ea6d-4df9-4687-8eb7-1fc542d3d35f,149,2011-10-21 03:27:50,2019-04-05 23:12:01,3824.24,162.35,0,"",{D9186364-C390-4F71-8DCB-EE5772714072}
e3f820e2-b9fa-46e4-83fc-303e4aa6678e,150,2011-09-28 22:18:40,2019-09-24 16:40:33,3517.97,2855.46,0,"",{F9DF0CDA-5EDA-4007-B39B-7DEFD6AFC6D7}
95c41d23-afb0-41f1-9216-7dbb4e0cefa5,151,2014-12-19 14:50:10,2019-12-26 13:47:25,4513.48,1708.6,0,"",{A1CA3982-9CEA-4084-9C4B-F46EDCB2D4C6}
197dc3cd-63bd-42a8-a333-35973777bc72,152,2015-03-28 19:45:55,2020-02-28 09:32:02,4389.74,851.47,0,"",{6563FD61-5D75-4679-8957-D97153C44FDC}
e1d4c421-1c72-4bd4-8c31-63ea6a320824,153,2014-01-17 05:08:23,2019-05-22 17:06:29,595.04,595.04,1,2019-08-21 23:41:40,{33A2825F-C2A3-43FD-9F65-94F93087E029}
513dec54-8ddf-4368-a994-8d88c3238b30,154,2016-10-20 02:58:11,2020-01-18 23:11:27,2172.01,1264.86,0,"",{661F47B2-F591-4034-A0D2-001B66B2BA07}
d7754c36-c6a8-4883-a967-84e1b8b672b1,155,2012-03-13 22:25:39,2019-12-08 02:54:13,54.9,54.9,1,2019-08-15 05:55:40,{5F5B7C36-9B85-429F-B1A7-E1C57CB62F81}
0035ff04-f1b4-43e9-9e5e-032812831541,156,2019-02-01 15:40:00,2019-11-23 07:25:09,1814.08,1814.08,1,2019-09-28 03:22:08,{CFE985C1-078C-4701-8AEE-C6B003BD11CD}
3c438654-8139-4270-875c-c25e5fdf4a0d,157,2016-07-05 21:40:00,2019-09-19 04:16:37,1382.05,1382.05,1,2019-07-25 22:14:52,{8CB7606F-0727-4E0D-BFF1-ED4AAEF2BE6D}
92243c5a-8bbe-4a5b-ba88-646047faa0bc,158,2010-04-14 04:18:02,2019-12-29 23:43:19,3663.78,3663.78,1,2019-05-29 09:42:38,{7D62C1CD-AD05-4E3C-B607-983AF1428A23}
29fc8567-3964-4159-af66-7796de4e4b2d,159,2015-11-29 12:34:17,2019-07-13 21:25:47,860.03,860.03,1,2020-01-07 13:02:35,{5A6376A3-B878-4C8B-AAA5-E7C2FF43BB6A}
200e861f-5f33-4e38-b707-282ee9ea38fc,160,2013-12-04 06:06:22,2019-12-18 20:08:45,4425.93,1840.56,0,"",{902F8A83-22EB-415A-9705-2AA4545A3BD1}
f4436236-c573-4b38-8985-7dbca1ad0334,161,2017-07-04 05:37:07,2019-04-09 03:17:12,4689.27,4586.26,0,"",{C0D62940-1854-49D0-988A-60B6E34E577C}
8b88f1bc-af9e-4119-8eb5-d518279b2197,162,2013-02-14 18:39:35,2019-07-25 13:53:09,3075.79,2555.74,0,"",{969569C0-8D54-4FD1-BF0E-F6E7F66F6374}
3d87bb8b-311d-414c-96f8-ef92da611cb9,163,2018-11-20 11:24:30,2019-12-12 14:02:27,4429.22,151.98,0,"",{3993DC8E-3CD1-41FE-8ACB-DCDDDE0AF3F1}
217b45fb-8ca1-41a0-81e6-e23edece13ca,164,2013-07-12 13:39:35,2020-02-24 21:46:33,1610.91,967.4,0,"",{F945E15F-48FE-4ECE-B160-0F1B38EF2761}
80d97408-2622-4574-90ae-2296b55254a1,165,2014-04-16 03:33:57,2019-06-05 20:21:11,1856.31,1856.31,1,2019-03-18 01:19:14,{6E150539-B751-4694-BE1B-0DDA17C60E6B}
e92da195-838a-4e3d-8fe4-1e99e81d6415,166,2017-12-14 12:35:23,2019-07-14 15:29:21,1537.94,1131.86,0,"",{DDE9AEB5-40EE-4864-84A3-D893546E3DFA}
29c63a29-203b-43a8-b1ca-1378339fe3d9,167,2012-08-15 15:38:49,2019-04-25 18:11:16,481.59,481.59,1,2020-01-14 21:48:24,{C311D1A3-7BD9-4CF6-B556-5EE34B7425BB}
e3cb6d30-0df8-4ee9-a450-57fed527dede,168,2013-06-27 19:19:40,2019-07-04 05:32:05,3766.93,1341.98,0,"",{F10CF624-2461-457D-B95B-E94E18B1979C}
4ceb375b-2d8f-49c2-a842-4a37dafa8300,169,2013-04-24 13:04:49,2019-05-10 10:05:51,3118.85,3118.85,1,2019-10-12 11:00:40,{9B88F0D4-4E93-46D4-8FCD-03AEA0C7BA01}
14bde072-4638-4f92-822c-22078d4bfe5d,170,2011-11-25 11:25:42,2019-09-24 00:59:13,1481.28,1481.28,1,2020-01-20 19:32:39,{5351C2DD-AEBA-4281-A8A0-9EB1DAA3D887}
9aaa7c4a-b874-46bf-a2ea-059c84dd2e8a,171,2019-11-23 17:36:58,2020-01-21 10:48:31,3307.27,911.8,0,"",{ACA9DA67-071A-4204-80DF-197469107FA8}
50b7f75a-5a08-4fd3-8898-0062557651d2,172,2012-12-31 19:36:30,2019-05-11 10:29:51,1809.44,744.87,0,"",{09C7B1F0-1ADF-4D1A-9F70-07A5D00238C3}
e4a01769-88ec-4625-a75b-a05237c8e8b1,173,2015-11-11 03:12:54,2019-05-15 03:02:39,1968.12,1968.12,1,2020-02-16 08:10:42,{C1B008F2-B7B9-4FE8-8D7F-18C5E2FA72D6}
12596e09-831b-43fa-ad1b-5343dd212298,174,2017-01-30 06:02:07,2019-04-08 04:52:31,2992.66,2992.66,1,2019-05-15 12:59:20,{0AD50811-7091-4F16-AEE3-8593ACDE0FA9}
d2709096-dbe5-40ad-9045-1758210a0e91,175,2018-12-23 06:41:54,2019-11-17 02:52:52,2141.63,388.74,0,"",{3993DC8E-3CD1-41FE-8ACB-DCDDDE0AF3F1}
78a31b09-7ad4-43d4-a2ec-1cfea563e28b,176,2020-02-18 00:21:37,2019-08-13 03:23:11,3823.98,2675.37,0,"",{8555BD7F-544E-48A5-92C6-82730C9247C8}
7ecd8184-b452-47e2-b414-967eadb2234d,177,2010-09-16 10:43:15,2019-07-08 22:11:06,2391.69,1671.4,0,"",{B370D594-D5D8-4594-850A-240B8B5CF60F}
e3b0c1ae-f082-49ed-826e-dcd74546168a,178,2016-06-04 20:32:33,2019-09-29 12:27:35,506.53,506.53,1,2019-05-28 03:36:12,{81596B92-7E33-40DF-82D6-998C59B9BF48}
0cfd25f8-271a-45f3-96f0-c423f45e2ee0,179,2015-09-08 20:15:01,2019-09-04 23:27:34,40.83,40.83,1,2019-12-25 21:23:17,{9B4BB426-3EE7-4033-97C6-CBA8E82C770E}
a4f1b1ee-0685-4c40-b0ed-bf31d4191822,180,2018-05-18 16:30:42,2020-01-23 18:01:22,936.83,936.83,1,2019-03-27 23:01:55,{5057F93B-D5E2-4780-8762-DB1C1B6CEFE1}
03fcd49b-16b4-42a7-a815-d70315d5289b,181,2017-01-27 03:13:22,2019-12-07 21:40:03,3286.83,3134.51,0,"",{9B88F0D4-4E93-46D4-8FCD-03AEA0C7BA01}
79cbe197-2745-400b-8cbd-3315e58e2419,182,2010-01-20 09:07:12,2019-04-27 01:10:40,3293.94,3293.94,1,2019-11-17 04:37:21,{2C43E183-0F96-45C7-8F75-F56F70D2DD66}
99d41549-4499-4d81-a0a7-3ac744f652d6,183,2016-05-08 10:20:40,2020-03-10 04:51:37,3400.42,2681.89,0,"",{4027D5DB-8BB3-4AF7-B513-FB3C26A64068}
a8c4c483-cf26-45b6-8aa4-2b0d86e9a198,184,2015-11-26 15:36:00,2019-06-14 11:21:38,2810.76,2810.76,1,2019-04-24 01:02:39,{FF129064-29AC-4A05-87B7-0D496A64EF0D}
e4a49171-edf7-4fcb-9b5c-af14ee2506ac,185,2013-05-20 09:40:45,2019-04-09 16:39:10,2350.1,784.85,0,"",{93ECCBC5-916A-4C69-BC83-0BFDC986C84A}
61b8eda6-291d-4151-a744-f019fc00ad68,186,2016-02-02 11:34:31,2019-04-08 07:03:26,88.94,88.94,1,2019-07-31 11:26:17,{5057F93B-D5E2-4780-8762-DB1C1B6CEFE1}
e53124a0-5851-4c9e-8059-1f06468d5555,187,2016-09-06 10:39:25,2019-06-04 01:37:53,3311.23,538.0,0,"",{3081A70D-4488-4150-969F-E14BA7EF420A}
ffe7e26b-2f6a-4fcf-8cba-4ee711a58813,188,2011-02-14 21:49:58,2019-12-14 13:10:07,4052.43,579.9,0,"",{81BE921F-2047-49B7-B049-0B734645AD66}
282b2a05-b653-4c63-bd3f-e65007017122,189,2012-09-15 21:28:19,2020-02-07 07:07:41,247.61,247.61,1,2019-04-07 10:53:16,{ACF9FD52-75F3-4468-95B9-E49A2B455867}
5d198ffe-eff6-4de9-be8c-7dab84ed50e6,190,2013-03-07 05:06:52,2019-06-07 17:57:19,724.65,724.65,1,2019-03-27 22:17:16,{33DB3CB4-D712-444C-BE72-E8B3E104B25A}
bcebe530-6c39-42c0-9a48-9c0d4df54ae1,191,2010-11-30 22:22:05,2019-03-17 00:51:15,694.06,694.06,1,2019-12-04 02:26:24,{20AAA9DC-2154-4BC6-A12F-D02E34DFC524}
e0a94165-b23f-458f-a467-aa271a32a551,192,2020-01-20 13:58:07,2019-12-01 10:38:08,352.58,352.58,1,2019-03-16 09:18:32,{12519684-F20E-4039-BD53-9FE1F7443D1C}
04a462eb-14d6-4f2a-9a5c-890c8214332c,193,2015-07-28 21:53:54,2020-02-26 23:27:52,4947.26,4734.03,0,"",{2E8E2A07-C8D7-47A8-A02D-8CC1D560FCB4}
195b9398-a9fb-4898-bf7a-0fd7f35d4326,194,2012-07-04 15:35:23,2019-12-13 23:24:06,384.25,384.25,1,2019-08-19 20:43:00,{684DDB66-B81F-43B6-9DDC-187CF9C31258}
14e2b96c-437f-44a5-9b3f-c8736391a535,195,2018-07-05 07:07:48,2019-04-07 18:48:08,4216.27,3059.39,0,"",{64E05D05-AB85-4B4E-9678-05418F21797F}
69e1aa1c-e18a-4222-b92d-46dea8af39f1,196,2011-03-25 10:37:09,2019-07-23 18:27:01,3170.04,3170.04,1,2019-11-21 08:02:07,{C0F80672-BE5B-411B-A485-7D3615CF57EC}
cb47f84a-b008-4134-bb23-8ccf416e6ba2,197,2017-08-29 22:17:41,2019-07-19 00:33:50,652.56,512.75,0,"",{DFDCDB8C-52D9-4F1E-8A6C-61E8CFE7BE5D}
3ce35389-6b76-427d-89ac-bfea54755e19,198,2014-04-11 21:44:13,2019-05-29 16:37:01,3928.67,3928.67,1,2019-09-14 07:25:15,{D5E1C667-1CC6-448B-89DB-A8E29669028D}
910de9c6-d899-484e-a4e6-1e44b680fc5e,199,2012-02-20 07:38:47,2020-01-10 13:52:58,3162.19,1107.15,0,"",{5C36379B-7A25-4370-8DD6-AB60C39340D7}
4b84587f-9b43-40df-847e-7ae911ee07b9,200,2014-05-11 04:22:18,2019-07-09 00:32:44,4385.37,710.23,0,"",{59FD4B03-611B-4E60-A10F-ABDE7BA2A5C9}
673e2a4e-cbe8-4cd3-a527-137de7ba9a75,201,2019-12-04 17:59:03,2019-09-28 21:04:06,2393.43,2393.43,1,2019-07-20 15:33:40,{A5197872-AD43-4290-9C8E-A85CB9F2E005}
c2f95a35-30f4-476b-aef9-b5d5edfc4172,202,2011-12-24 01:20:01,2019-10-01 05:40:05,300.78,300.78,1,2019-08-18 04:13:03,{432C82D7-C1F6-440B-B5B1-F23CCDFDAB4D}
20c224dd-df5c-42f9-8a01-f9633d25e55a,203,2018-05-17 07:42:13,2019-08-06 12:45:28,2752.29,2752.29,1,2019-05-22 13:06:36,{A22E256E-B802-40F6-AE92-DD597F02D9D3}
d5458126-5c06-4afe-8843-68d1275bd0d8,204,2014-05-11 18:40:48,2019-12-21 03:22:29,2787.07,942.39,0,"",{084BC61A-DE84-4E53-A720-D9DABDABA58B}
d5673ac1-3761-4162-8e6d-c1951cc72eed,205,2010-12-01 00:29:47,2020-01-03 04:18:30,1106.35,1106.35,1,2019-08-21 18:14:13,{4027D5DB-8BB3-4AF7-B513-FB3C26A64068}
6662aa2e-35da-4610-9ce6-dae0343504bf,206,2017-02-18 02:16:24,2020-01-17 19:41:08,895.32,895.32,1,2019-10-28 00:08:58,{F0DE4551-F0BE-4ACB-A710-FB8278059595}
c6555993-6686-4dd0-af87-34b4774c60ca,207,2019-05-25 01:37:07,2019-04-06 10:50:16,4587.91,2960.76,0,"",{055F64C8-E120-40B7-90D5-9C97F212ADF7}
fa2b5c1c-4e50-4f65-82ec-e066075d7e5b,208,2019-08-19 22:06:52,2019-09-10 20:51:45,4750.86,3792.85,0,"",{C3F74243-9B62-43F1-AB99-1AD152CEC58F}
00298739-3b0c-4b6a-85fe-5d7c8ef89d8e,209,2014-03-22 11:31:00,2019-03-25 08:09:18,3953.13,206.57,0,"",{364B7851-BB56-4C0D-85FB-44C40AECAD61}
62ac07d1-2d9a-448f-9173-572961d0310f,210,2011-09-07 05:55:06,2019-06-08 17:33:48,2413.15,2413.15,1,2019-09-09 19:48:56,{89B34F38-BCEA-47D9-B2CB-129D6F47E255}
336026ee-9f01-4b8a-b667-98d47d64c322,211,2018-03-21 20:42:46,2019-12-17 23:00:44,2321.96,587.78,0,"",{6835E9EA-2F92-4A1C-9E81-873645A46BA6}
9d41db8b-b350-44a8-a1a2-2d69b1da7cd1,212,2014-07-16 10:23:13,2020-02-28 20:09:01,409.11,409.11,1,2019-11-12 00:29:20,{64D81491-2A9B-4C36-AF1F-F2AB92B08FB6}
7683b2f0-77da-46e2-9d57-eb4582e7f405,213,2016-05-10 09:07:05,2019-07-23 21:04:20,4025.19,3557.47,0,"",{82FD7FF9-C072-43CA-B69F-D994E5A90661}
a4f20733-c664-47be-a996-a4f9b95ed067,214,2013-03-18 03:51:19,2020-03-12 03:51:59,711.31,711.31,1,2020-01-19 08:19:46,{A515886E-8635-4E77-AF37-DB0BE89F60E4}
3aa4104f-6af0-4e9a-a917-bb435507ca14,215,2013-04-17 23:47:44,2019-04-10 00:09:03,1033.24,1033.24,1,2019-10-25 04:52:04,{49677055-3A87-4781-BB3B-054285151AEF}
9cd3b3d9-e1fa-4b09-be13-698350b8bf9d,216,2013-04-16 21:47:24,2020-02-27 02:33:33,2966.95,2667.19,0,"",{26E7621C-D612-4E9B-89C8-2814C5D17B1B}
c7af068f-a499-40f3-bc6e-685ff9b20166,217,2014-11-30 13:09:50,2019-07-30 07:56:24,3243.02,3110.1,0,"",{F9DF0CDA-5EDA-4007-B39B-7DEFD6AFC6D7}
b8e29d81-2637-4ac7-8e32-51a8e2eba50c,218,2012-06-30 23:39:08,2019-12-31 15:04:56,1338.49,1338.49,1,2019-05-23 11:20:42,{4E657E57-BEC1-4E90-B247-82D510F4DB62}
afcccbb0-41cc-4d86-9a64-7cbb1a248390,219,2016-09-23 14:15:35,2019-06-13 09:01:54,4963.16,4875.02,0,"",{0345F76F-33AD-4B96-AD75-7D48534BB6A4}
4b9f8af3-b6d5-4f11-ac07-ab71d543aa1c,220,2010-11-21 17:07:44,2019-08-17 20:58:16,650.56,650.56,1,2020-02-16 05:16:14,{661F47B2-F591-4034-A0D2-001B66B2BA07}
aa72a9bd-f1ee-4677-8bfa-07d4cc0782b1,221,2015-01-11 07:19:46,2020-03-09 11:00:15,4521.66,515.73,0,"",{4A87E033-4BC5-4A4C-B931-3D03FD989816}
071b5b74-611a-4d1c-b1b8-4af9260d909b,222,2014-03-23 13:51:33,2019-03-25 20:40:33,3556.04,2790.04,0,"",{CD69F02B-62FD-4C3D-AA02-1E10945A83EB}
afab8222-8b53-4f7f-961b-28de41a72772,223,2010-01-15 17:12:24,2019-04-09 00:59:36,2936.55,2936.55,1,2019-10-19 00:44:30,{29576C3F-A93A-45BC-B8C7-ADE854F8F2ED}
bc63b5ca-079d-4160-b2c8-730d1cb055f6,224,2016-03-16 07:51:53,2019-11-05 21:01:40,775.09,349.64,0,"",{819D9142-E87A-4CEE-AA21-616B39037635}
dbfdd998-1f58-4a27-a5cb-b9098f1daf05,225,2013-05-22 01:35:50,2020-01-14 13:35:51,4806.79,2255.13,0,"",{9FB6A18A-A998-4B78-958E-148C32E23699}
433c68ab-64b2-4cc5-a0d3-49b0f8baf228,226,2013-04-09 01:14:49,2019-07-07 12:45:28,1535.65,1535.65,1,2019-09-15 17:41:38,{FF3DDB44-44A2-4242-AAA2-425A6923F31D}
0c4c115b-2185-45d9-b90a-ddb6ab355ccf,227,2011-04-26 23:46:15,2020-02-19 10:19:22,3587.35,2379.59,0,"",{CEEE61DC-24CD-4570-84C6-5B899062F0C5}
768fc062-6d20-4984-8704-c6d52d51f781,228,2014-12-16 09:05:51,2019-07-23 07:29:08,4723.91,1504.21,0,"",{9D5B8971-DC1D-47EC-B519-31FD05A70651}
33a7c86d-7954-4659-ab5f-a3bd8f5dcdb3,229,2019-04-27 10:57:06,2019-10-02 00:41:35,2506.71,2506.71,1,2019-11-09 04:06:53,{C3C4E456-6269-4AE7-9CFC-7421EC934AD8}
eee2b81c-6410-4be5-a71f-eb9445d10366,230,2010-06-27 09:02:38,2019-12-09 11:26:51,2445.11,2445.11,1,2020-01-22 06:26:52,{4A89940C-31EE-4C32-B01D-7689831E8C3A}
1aef3db2-bab7-431e-a01e-69d358267400,231,2011-12-09 07:09:34,2019-07-03 10:37:11,152.45,152.45,1,2019-09-24 18:47:50,{AEDCCE31-6C1C-43AA-8754-CA257C96D00B}
ea918468-bc9e-4445-aebd-542b9c581335,232,2012-01-20 22:48:25,2019-09-23 08:04:28,4296.08,4296.08,1,2019-08-15 04:35:44,{D7CA233F-BE5A-490E-8482-E60C38CEC852}
27eca5cc-aafa-4ffe-ac84-c5d1bd1242f3,233,2015-07-27 04:58:59,2019-08-28 08:01:51,2479.97,2479.97,1,2019-04-26 09:57:04,{074A5A7A-0E74-4B2D-8EAE-E0702B676581}
44b14268-529d-46d3-9ba2-09e02edf70aa,234,2014-04-18 15:10:56,2019-05-15 13:47:16,3967.91,3854.2,0,"",{DE46A861-1522-4C84-A068-FE4B10C5C8DF}
f350b2a3-9ff9-41b4-8af2-d8fd25d0105c,235,2011-12-03 17:52:13,2019-04-25 23:53:27,3576.86,2018.12,0,"",{CB14F488-B851-4FA4-B8FB-EAC21AC43740}
ad851702-2077-44eb-89f7-11e2e7b5ced7,236,2019-10-01 06:45:18,2019-09-19 10:40:21,1765.0,1752.97,0,"",{383D8520-54A8-4562-97A9-0B4912D73546}
178d5dbf-5c5d-4b2b-a087-afd6d56da1cb,237,2010-06-02 10:14:13,2020-02-29 06:40:25,2115.08,2115.08,1,2020-02-19 08:33:47,{A0D09D2C-3783-4A45-9E91-C0C623F7D603}
4c766740-0fd3-4b6b-bd20-5ce8f5d21b12,238,2012-08-12 22:25:38,2019-05-07 12:56:59,3867.56,3059.95,0,"",{0929A7C6-7FAA-43C1-AA3E-6E85B9F4F236}
b86f348a-e945-4790-9d15-e4ab0244171e,239,2013-03-19 22:39:30,2019-08-24 08:51:39,740.8,740.8,1,2019-10-03 11:02:40,{C5B5EA3B-A36D-4C1A-B335-59EBCDABA59B}
3b21fb31-8bb1-4ba5-a4ea-3f626f990509,240,2015-06-04 00:56:00,2019-11-27 14:46:12,2309.81,2309.81,1,2019-05-28 15:57:12,{BF53044B-80F9-434B-9CC2-369AC525EF3B}
52e6be12-46fb-47f4-b40d-46a09afd845e,241,2011-09-12 21:47:27,2019-08-07 23:44:10,4952.66,2115.04,0,"",{4A87E033-4BC5-4A4C-B931-3D03FD989816}
297a781e-a4b7-44d5-a022-c3a40061ecb0,242,2019-06-28 04:55:56,2019-07-31 17:23:26,4356.96,2739.25,0,"",{8C330F21-A931-49AF-AF61-33CBB7065404}
77527324-9928-491a-a759-20faa0ca1054,243,2010-09-02 03:21:04,2020-01-04 20:41:22,1386.99,475.34,0,"",{58757458-2E71-4836-AFFD-E16D7FA04B22}
81bbfa69-a6e3-47f9-ac5f-042093008c89,244,2013-12-01 06:01:36,2019-12-28 18:53:54,300.68,300.68,1,2019-10-18 23:45:44,{228E9EB7-AE83-4288-B7A1-D19BF8B1EEC9}
f2d00c2d-4d3f-4e29-a9b5-74d1771fcb37,245,2011-05-28 13:19:37,2019-08-11 08:11:49,3287.52,2885.89,0,"",{5C36379B-7A25-4370-8DD6-AB60C39340D7}
c53c5433-c98d-497f-9d96-ecdf707d508f,246,2013-03-29 20:50:09,2019-05-01 22:51:17,1553.09,1553.09,1,2019-10-03 15:44:30,{EDA0B46E-DD58-47E7-9FB2-6EF805A5E97D}
cf9f12c9-777e-47ca-98ab-7daad13e97f8,247,2017-01-12 18:36:08,2019-07-25 18:04:43,494.15,494.15,1,2019-11-27 15:44:33,{C5922922-42AA-48A3-B376-B2BBA31C7B75}
426e23b4-d293-44fe-93fa-8d8f54d892c2,248,2010-11-15 22:01:34,2020-02-26 06:54:53,328.78,328.78,1,2019-10-11 21:43:08,{F10CF624-2461-457D-B95B-E94E18B1979C}
476a5993-a7e1-4bc2-98ec-378a8dae86fe,249,2013-09-12 10:18:15,2019-04-13 22:40:17,1343.49,1321.72,0,"",{35FF9ED4-65F9-4D1E-984D-0C2E79478BD6}
effa2a0d-4248-470c-9e52-89496eac4686,250,2012-08-07 01:37:48,2019-12-19 00:58:30,4052.72,344.86,0,"",{C9C6B838-BB07-40ED-AF6A-B4E33C34BCDA}
32b3688b-cd06-4095-bfd4-c7130e9fea3e,251,2018-09-21 05:49:59,2019-12-10 05:44:24,4809.33,224.17,0,"",{7157647E-D0FB-4C11-A4DC-161232441E14}
056cbf09-cb05-4ec8-8547-31d13d1a504c,252,2013-01-10 05:19:23,2020-02-25 15:39:41,3583.77,3583.77,1,2019-12-16 11:59:39,{0AD50811-7091-4F16-AEE3-8593ACDE0FA9}
bc2ead51-6762-43c2-a4ad-ccd052566f01,253,2015-07-30 09:43:27,2019-03-17 10:57:31,1292.89,1292.89,1,2019-08-15 15:21:04,{2C6EC20D-DAE3-4B0E-B859-172AD8AFD065}
c8b34acd-2d74-4c6f-a3eb-86d53d292650,254,2019-03-27 01:52:16,2019-07-17 01:29:54,3456.69,2087.22,0,"",{3081A70D-4488-4150-969F-E14BA7EF420A}
bb5f1f13-56fb-44e7-94c3-77911d332ec1,255,2010-03-27 10:29:22,2020-03-01 20:09:35,4600.93,12.58,0,"",{68FA82C4-78B0-4252-A255-C01F7BC399FE}
438f2111-c444-4108-a0c1-29ee786bc5eb,256,2010-05-02 01:09:07,2019-04-13 21:22:45,1599.12,1599.12,1,2020-01-08 05:41:17,{47899631-43CD-472C-8366-7AE3A0E4D32D}
fee8ce44-05de-457e-af37-36094d504169,257,2016-03-08 18:06:08,2019-04-05 18:21:19,4576.08,3742.56,0,"",{5AA6F485-0855-4488-8F04-185B7DF27FCB}
61de49f5-ad06-479a-975f-33de32410e42,258,2010-04-03 00:58:30,2019-12-18 04:53:43,2322.04,117.85,0,"",{A73F9DDA-F344-4CFC-BD39-72900E60375A}
837d3447-00f0-4a51-9090-3a7f9e68cf73,259,2011-04-17 16:49:38,2019-03-20 10:56:47,1989.51,1989.51,1,2019-07-19 17:36:46,{18FC79AB-E519-4B3D-8EFA-B52309FB1C38}
63a24869-8f1e-4675-8d2f-793d541bcf29,260,2018-02-14 16:11:07,2019-11-28 15:00:12,1618.93,1618.93,1,2020-01-13 02:34:29,{ABC5F23F-706E-4465-A1E7-18649C380077}
9d280680-e9ab-4a9b-9649-dea515c52e1b,261,2015-07-31 22:46:33,2019-12-05 00:22:16,147.2,147.2,1,2019-03-31 04:48:36,{3B82D5F2-89AD-4760-90DC-0B7903CE912C}
6e547ce6-5db6-4695-94eb-86e9aecb0b7c,262,2018-04-03 20:34:21,2019-05-30 06:40:12,2281.68,2281.68,1,2020-02-04 00:47:17,{47238537-7006-41F3-AC3D-060B922C50A5}
cd409b7b-9bd1-48c2-82c4-25aabdf7decf,263,2020-01-09 09:09:35,2020-03-11 06:15:51,1634.38,1634.38,1,2019-09-12 22:48:08,{2F1FDB0D-D6E8-473A-8F7D-93459341DD02}
87331f2f-0907-49a7-bd81-5933387a7a4c,264,2018-05-15 21:52:13,2019-10-20 13:09:52,965.08,965.08,1,2019-12-05 23:23:55,{B3B967AD-8DDA-4425-ADA3-2B7E31FC1E36}
2853c24f-272d-4682-bb61-ff9d61d8ff5f,265,2019-11-29 05:19:47,2019-08-31 10:36:29,4892.26,4100.41,0,"",{C0CDB218-FE23-48C8-AB93-7ED13214CAD8}
834f17f9-81ef-4ee7-b48d-df3b3cb474ec,266,2011-04-23 02:50:54,2019-03-30 07:16:20,4639.59,310.28,0,"",{33C2A236-0BD1-44C0-958A-C279C56132C0}
f567e1d0-8b17-447b-8101-5f4317c63a6f,267,2010-04-15 09:45:59,2019-11-04 01:05:06,3637.69,3637.69,1,2020-01-24 14:38:00,{1D0EAE5A-2089-49AD-BC98-63256E6D960C}
